排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
54,zphisher,htr-tech/zphisher,htr-tech,An automated phishing tool with 30+ templates. This Tool is made for educational purpose only ! Author will not be responsible for any misuse of this toolkit !,HTML,16243,6111,445,2019-11-25T13:22:20Z,2026-06-22T04:55:58Z,https://github.com/htr-tech/zphisher,,GNU General Public License v3.0,29374,False,False
55,Modern-CPP-Programming,federico-busato/Modern-CPP-Programming,federico-busato,Modern C++ Programming Course (C++03/11/14/17/20/23/26),HTML,15806,1113,3,2018-03-08T09:06:52Z,2026-06-21T08:55:33Z,https://github.com/federico-busato/Modern-CPP-Programming,https://federico-busato.github.io/Modern-CPP-Programming/,Creative Commons Attribution Share Alike 4.0 International,700247,False,False
56,AR.js,jeromeetienne/AR.js,jeromeetienne,Efficient Augmented Reality for the Web - 60fps on mobile!,HTML,15801,2211,24,2017-02-17T10:27:59Z,2026-06-21T22:56:32Z,https://github.com/jeromeetienne/AR.js,,MIT License,327340,False,False
57,al-folio,alshedivat/al-folio,alshedivat,"A beautiful, simple, clean, and responsive Jekyll theme for academics",HTML,15757,13072,38,2016-05-30T16:32:46Z,2026-06-22T02:46:44Z,https://github.com/alshedivat/al-folio,https://alshedivat.github.io/al-folio/,MIT License,360817,False,False
58,ecma262,tc39/ecma262,tc39,"Status, process, and documents for ECMA-262",HTML,15653,1413,479,2014-04-09T19:04:33Z,2026-06-21T02:14:27Z,https://github.com/tc39/ecma262,https://tc39.es/ecma262/,Other,1190288,False,False
59,opensource.guide,github/opensource.guide,github,📚 Community guides for open source creators,HTML,15524,15427,6,2016-06-15T12:03:11Z,2026-06-21T16:04:22Z,https://github.com/github/opensource.guide,https://opensource.guide/,Creative Commons Attribution 4.0 International,20184,False,False
60,zepto,madrobby/zepto,madrobby,"Zepto.js is a minimalist JavaScript library for modern browsers, with a jQuery-compatible API",HTML,15104,3845,1,2010-09-20T07:57:57Z,2026-06-21T11:33:13Z,https://github.com/madrobby/zepto,http://zeptojs.com,Other,8244,False,False
61,dotnet,microsoft/dotnet,microsoft,"This repo is the official home of .NET on GitHub. It's a great starting point to find many .NET OSS projects from Microsoft and the community, including many that are part of the .NET Foundation.",HTML,15067,2244,267,2014-10-23T21:58:29Z,2026-06-19T21:09:43Z,https://github.com/microsoft/dotnet,https://devblogs.microsoft.com/dotnet/,MIT License,3218,False,False
62,unstructured,Unstructured-IO/unstructured,Unstructured-IO,"Convert documents to structured data effortlessly. Unstructured is open-source ETL solution for transforming complex documents into clean, structured formats for language models.  Visit our website to learn more about our enterprise grade Platform product for production grade workflows, partitioning, enrichments, chunking and embedding.",HTML,14978,1258,253,2022-09-26T21:53:41Z,2026-06-21T23:24:32Z,https://github.com/Unstructured-IO/unstructured,https://www.unstructured.io/,Apache License 2.0,236978,False,False
63,awesome-creative-coding,terkelg/awesome-creative-coding,terkelg,"Creative Coding: Generative Art, Data visualization, Interaction Design, Resources.",HTML,14972,959,15,2016-11-01T23:50:27Z,2026-06-22T00:12:43Z,https://github.com/terkelg/awesome-creative-coding,,,554,False,False
64,examples-of-web-crawlers,shengqiangzhang/examples-of-web-crawlers,shengqiangzhang,"一些非常有趣的python爬虫例子,对新手比较友好,主要爬取淘宝、天猫、微信、微信读书、豆瓣、QQ等网站。(Some interesting examples of python crawlers that are friendly to beginners. )",HTML,14649,3794,21,2019-03-13T07:11:23Z,2026-06-21T08:47:03Z,https://github.com/shengqiangzhang/examples-of-web-crawlers,,MIT License,286452,False,False
65,llm_interview_note,wdndev/llm_interview_note,wdndev,主要记录大语言大模型（LLMs） 算法（应用）工程师相关的知识及面试题,HTML,14524,1433,22,2023-11-08T02:52:13Z,2026-06-22T01:52:39Z,https://github.com/wdndev/llm_interview_note,https://wdndev.github.io/llm_interview_note,,139079,False,False
66,smiley-sans,atelier-anchor/smiley-sans,atelier-anchor,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,HTML,14519,378,41,2022-11-11T13:49:16Z,2026-06-22T03:34:22Z,https://github.com/atelier-anchor/smiley-sans,https://atelier-anchor.com/typefaces/smiley-sans/,SIL Open Font License 1.1,13257,False,False
67,ai-edu,microsoft/ai-edu,microsoft,"AI education materials for Chinese students, teachers and IT professionals.",HTML,14067,2938,99,2018-11-16T04:36:22Z,2026-06-21T13:24:17Z,https://github.com/microsoft/ai-edu,https://microsoft.github.io/ai-edu/,Other,989499,False,False
68,Spoon-Knife,octocat/Spoon-Knife,octocat,This repo is for demonstration purposes only.,HTML,13853,157633,20662,2011-01-27T19:30:43Z,2026-06-21T11:47:10Z,https://github.com/octocat/Spoon-Knife,,,2,False,False
69,hugo-PaperMod,adityatelange/hugo-PaperMod,adityatelange," A fast, clean, responsive Hugo theme.",HTML,13693,3397,7,2020-07-21T04:45:10Z,2026-06-22T03:20:44Z,https://github.com/adityatelange/hugo-PaperMod,https://adityatelange.github.io/hugo-PaperMod/,MIT License,10012,False,False
70,responsive-html-email-template,leemunroe/responsive-html-email-template,leemunroe,A free simple responsive HTML email template,HTML,13684,4313,10,2013-12-20T14:21:13Z,2026-06-21T23:13:21Z,https://github.com/leemunroe/responsive-html-email-template,http://leemunroe.github.io/responsive-html-email-template/email.html,MIT License,100,False,False
71,minimal-mistakes,mmistakes/minimal-mistakes,mmistakes,":triangular_ruler: Jekyll theme for building a personal site, blog, project documentation, or portfolio.",HTML,13524,27276,27,2013-05-24T14:13:30Z,2026-06-20T23:54:11Z,https://github.com/mmistakes/minimal-mistakes,https://mmistakes.github.io/minimal-mistakes/,MIT License,48603,False,False
72,PakePlus,Sjj1024/PakePlus,Sjj1024,Turn any webpage/HTML/Vue/React and so on into desktop and mobile app under 5M with easy in few minutes. 轻松将任意网站/HTML/Vue/React等项目构建为轻量级(小于5M)多端桌面应用和手机应用仅需几分钟. https://ppofficial.netlify.app,HTML,13126,5546,9,2024-09-10T13:12:25Z,2026-06-22T04:06:23Z,https://github.com/Sjj1024/PakePlus,https://pakeplus.com,MIT License,202209,False,False
73,awesome-modern-cpp,rigtorp/awesome-modern-cpp,rigtorp,A collection of resources on modern C++,HTML,13054,1230,18,2016-03-30T17:26:27Z,2026-06-22T02:59:02Z,https://github.com/rigtorp/awesome-modern-cpp,http://awesomecpp.com,,214,False,False
74,keeweb,keeweb/keeweb,keeweb,Free cross-platform password manager compatible with KeePass,HTML,12941,1154,439,2015-10-17T21:41:47Z,2026-06-20T16:21:42Z,https://github.com/keeweb/keeweb,https://keeweb.info,Other,326282,False,False
75,language-server-protocol,microsoft/language-server-protocol,microsoft,Defines a common protocol for language servers.,HTML,12889,971,292,2015-09-04T09:24:55Z,2026-06-21T23:31:07Z,https://github.com/microsoft/language-server-protocol,https://microsoft.github.io/language-server-protocol/,Creative Commons Attribution 4.0 International,7517,False,False
76,deep-learning-drizzle,kmario23/deep-learning-drizzle,kmario23,"Drench yourself in Deep Learning, Reinforcement Learning, Machine Learning, Computer Vision, and NLP by learning from these exciting lectures!!",HTML,12819,2973,5,2018-11-26T01:17:36Z,2026-06-21T20:16:00Z,https://github.com/kmario23/deep-learning-drizzle,https://deep-learning-drizzle.github.io,,267,False,False
77,YubiKey-Guide,drduh/YubiKey-Guide,drduh,Community guide to using YubiKey for GnuPG and SSH - protect secrets with hardware crypto.,HTML,12370,1246,14,2016-02-01T01:56:49Z,2026-06-21T09:59:24Z,https://github.com/drduh/YubiKey-Guide,https://drduh.github.io/YubiKey-Guide/,MIT License,1069,False,False
78,Awesome-Diffusion-Models,diff-usion/Awesome-Diffusion-Models,diff-usion, A collection of resources and papers on Diffusion Models,HTML,12349,1016,27,2021-09-18T01:24:24Z,2026-06-21T14:10:20Z,https://github.com/diff-usion/Awesome-Diffusion-Models,https://diff-usion.github.io/Awesome-Diffusion-Models/,MIT License,1925,False,False
