排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
62,FlappySwift,newlinedotco/FlappySwift,newlinedotco,swift implementation of flappy bird. More at fullstackedu.com,Swift,9704,2685,18,2014-06-03T05:04:12Z,2025-07-25T23:48:26Z,https://github.com/newlinedotco/FlappySwift,https://www.fullstackedu.com,MIT License,232,False,False
63,R.swift,mac-cain13/R.swift,mac-cain13,"Strong typed, autocompleted resources like images, fonts and segues in Swift projects",Swift,9583,780,74,2014-12-11T21:36:17Z,2025-07-27T19:20:04Z,https://github.com/mac-cain13/R.swift,,MIT License,6856,False,False
64,eul,gao-sun/eul,gao-sun,🖥️ macOS status monitoring app written in SwiftUI.,Swift,9574,357,68,2020-06-26T07:10:17Z,2025-07-28T09:03:13Z,https://github.com/gao-sun/eul,,MIT License,2216,False,False
65,iOSInterviewQuestions,ChenYilong/iOSInterviewQuestions,ChenYilong,iOS interview questions;iOS面试题集锦（附答案） ,Swift,9470,2784,70,2015-07-31T15:02:54Z,2025-07-25T14:35:06Z,https://github.com/ChenYilong/iOSInterviewQuestions,,,183978,False,False
66,SwiftGen,SwiftGen/SwiftGen,SwiftGen,"The Swift code generator for your assets, storyboards, Localizable.strings, … — Get rid of all String-based APIs!",Swift,9462,756,148,2015-07-15T23:58:44Z,2025-07-28T00:10:47Z,https://github.com/SwiftGen/SwiftGen,,MIT License,49775,False,False
67,DevToysMac,DevToys-app/DevToysMac,DevToys-app,DevToys For mac,Swift,9242,369,77,2022-01-30T09:53:36Z,2025-07-27T18:06:20Z,https://github.com/DevToys-app/DevToysMac,,MIT License,93899,False,True
68,ObjectMapper,tristanhimmelman/ObjectMapper,tristanhimmelman,Simple JSON Object mapping written in Swift,Swift,9180,1035,68,2014-10-16T16:14:49Z,2025-07-28T06:32:57Z,https://github.com/tristanhimmelman/ObjectMapper,,MIT License,1332,False,False
69,NetNewsWire,Ranchero-Software/NetNewsWire,Ranchero-Software,RSS reader for macOS and iOS.,Swift,8957,571,878,2017-05-21T17:59:23Z,2025-07-28T10:01:15Z,https://github.com/Ranchero-Software/NetNewsWire,https://netnewswire.com/,MIT License,49333,False,False
70,Loop,MrKai77/Loop,MrKai77,Window management made elegant.,Swift,8743,188,75,2023-01-24T18:33:33Z,2025-07-28T05:03:52Z,https://github.com/MrKai77/Loop,,GNU General Public License v3.0,350082,False,False
71,WWDC,insidegui/WWDC,insidegui,The unofficial WWDC app for macOS,Swift,8716,775,19,2015-04-19T20:09:26Z,2025-07-28T01:43:38Z,https://github.com/insidegui/WWDC,https://wwdc.io,"BSD 2-Clause ""Simplified"" License",557179,False,False
72,IBAnimatable,IBAnimatable/IBAnimatable,IBAnimatable,"Design and prototype customized UI, interaction, navigation, transition and animation for App Store ready Apps in Interface Builder with IBAnimatable.",Swift,8675,780,49,2015-11-17T23:55:21Z,2025-07-22T05:54:14Z,https://github.com/IBAnimatable/IBAnimatable,,MIT License,26794,False,False
73,react-native-vision-camera,mrousavy/react-native-vision-camera,mrousavy,"📸 A powerful, high-performance React Native Camera library.",Swift,8640,1230,307,2021-02-19T14:59:44Z,2025-07-28T07:41:24Z,https://github.com/mrousavy/react-native-vision-camera,https://react-native-vision-camera.com,MIT License,112908,False,False
74,AlDente-Battery_Care_and_Monitoring,AppHouseKitchen/AlDente-Battery_Care_and_Monitoring,AppHouseKitchen,Menubar Tool to set Charge Limits and Prolong Battery Lifespan,Swift,8567,321,109,2020-02-16T02:24:34Z,2025-07-28T09:06:47Z,https://github.com/AppHouseKitchen/AlDente-Battery_Care_and_Monitoring,https://apphousekitchen.com/,Other,5828,False,False
75,ios-oss,kickstarter/ios-oss,kickstarter,"Kickstarter for iOS. Bring new ideas to life, anywhere.",Swift,8566,1216,14,2016-12-02T21:24:40Z,2025-07-27T19:20:10Z,https://github.com/kickstarter/ios-oss,https://www.kickstarter.com/mobile,Apache License 2.0,3453181,False,False
