排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
80,vim-osx-colorpicker,iandoe/vim-osx-colorpicker,iandoe,Vim color picker script for OS X ,VimL,40,2,1,2012-03-06T18:15:41Z,2016-11-25T16:42:32Z,https://github.com/iandoe/vim-osx-colorpicker,,,332,False,False
81,dotfiles,bradymholt/dotfiles,bradymholt,"My system configuration for macOS, consisting of config dotfiles and shell scripts",Vim Script,39,2,0,2015-10-28T15:52:00Z,2025-10-07T15:29:41Z,https://github.com/bradymholt/dotfiles,,,626,False,False
82,qline.vim,Bakudankun/qline.vim,Bakudankun,"The quick, fully-customizable status line plugin written in cutting-edge Vim9 script.",Vim Script,39,2,1,2020-09-26T01:26:50Z,2025-10-12T17:22:36Z,https://github.com/Bakudankun/qline.vim,,MIT License,117,False,False
83,GAR,GatoImorrivel/GAR,GatoImorrivel,Gato's Auto Ricer - GAR,Vim script,38,2,0,2021-08-23T23:26:44Z,2025-03-12T23:34:18Z,https://github.com/GatoImorrivel/GAR,,MIT License,16658,False,False
84,vim-Verdin,machakann/vim-Verdin,machakann,An omni completion function for Vim script,Vim script,36,2,0,2017-05-28T14:52:41Z,2025-04-28T11:58:42Z,https://github.com/machakann/vim-Verdin,,,2230,False,False
85,vim-fish-syntax,khaveesh/vim-fish-syntax,khaveesh,Syntax and ftplugin files for fish shell scripts,Vim Script,36,1,1,2020-08-21T18:40:32Z,2025-08-28T18:23:07Z,https://github.com/khaveesh/vim-fish-syntax,,MIT License,22,False,False
86,dotfiles,joeytwiddle/dotfiles,joeytwiddle,Config scripts I use in my $HOME for various Linux apps,Vim Script,35,6,0,2013-07-04T05:57:49Z,2025-10-09T08:32:29Z,https://github.com/joeytwiddle/dotfiles,,,4397,False,False
87,daveconfig,idbrii/daveconfig,idbrii,A collection of settings and tiny scripts for many things. Note: only main branch is safe!,Vim Script,35,4,0,2009-03-22T00:51:11Z,2025-06-13T17:05:09Z,https://github.com/idbrii/daveconfig,,,5422,False,False
88,vim-backslash,lambdalisue/vim-backslash,lambdalisue,Automatically insert a leading backslash when editing Vim scripts,Vim Script,34,2,0,2016-09-08T23:33:22Z,2025-05-03T02:30:04Z,https://github.com/lambdalisue/vim-backslash,,MIT License,30,False,False
89,vim-run-in-blender,mipmip/vim-run-in-blender,mipmip,Execute python scripts in Blender without leaving Vim,Vim script,33,6,1,2015-11-16T21:23:55Z,2023-06-06T18:24:22Z,https://github.com/mipmip/vim-run-in-blender,,GNU General Public License v2.0,12,False,False
90,vinel,Wafelack/vinel,Wafelack,VINEL Is Not Emacs Lisp - Lisp dialect compiling to Vim Script.,Vim script,33,0,0,2020-10-29T11:44:02Z,2024-07-01T06:09:59Z,https://github.com/Wafelack/vinel,,GNU General Public License v3.0,164,False,False
91,nvim,hiyali/nvim,hiyali,❤️  A neovim config repo.,Vim Script,32,9,1,2017-03-30T07:07:37Z,2025-08-25T08:01:48Z,https://github.com/hiyali/nvim,,,2639,False,False
92,vital-power-assert,haya14busa/vital-power-assert,haya14busa,:muscle: Power Assert in Vim script,Vim script,32,4,1,2015-08-19T15:15:31Z,2022-04-12T21:40:21Z,https://github.com/haya14busa/vital-power-assert,,MIT License,105,False,False
93,vim-bundle-mako,sophacles/vim-bundle-mako,sophacles,"A collection of vim scripts for the mako templating engine, in a vim bundle form (usable with pathogen.vim)",Vim script,29,16,0,2010-08-19T21:03:18Z,2024-01-25T17:57:57Z,https://github.com/sophacles/vim-bundle-mako,,,19,False,False
94,php-getter-setter.vim,docteurklein/php-getter-setter.vim,docteurklein,a vim plugin to generate php getters and setters from class properties -- http://www.vim.org/scripts/script.php?script_id=1707,VimL,28,13,7,2011-09-23T12:54:17Z,2025-05-24T07:47:33Z,https://github.com/docteurklein/php-getter-setter.vim,,,12,False,False
95,System,ELLIOTTCABLE/System,ELLIOTTCABLE,"dotfiles, handy scripts, and new-system configuration stuff",Vim Script,28,8,1,2008-03-03T21:36:24Z,2025-09-27T16:36:21Z,https://github.com/ELLIOTTCABLE/System,http://elliottcable.name,,40610,False,False
96,vim-mql4,vobornik/vim-mql4,vobornik,Vim syntax definition for MQL4 programming language (Metatrader 4 *.mq4 scripts),VimL,28,14,2,2011-12-31T00:51:02Z,2025-05-15T19:40:31Z,https://github.com/vobornik/vim-mql4,,,124,False,False
97,vim-skeletons,pgilad/vim-skeletons,pgilad,Quickly scaffold template files in your favorite editor using UltiSnips templates,Vim script,28,6,5,2014-05-30T08:26:34Z,2023-11-05T13:09:54Z,https://github.com/pgilad/vim-skeletons,,MIT License,35,False,False
98,vim-magnum,glts/vim-magnum,glts,magnum.vim – Pure Vim script big integer library,Vim script,28,3,0,2014-02-17T11:52:00Z,2025-10-09T23:24:27Z,https://github.com/glts/vim-magnum,http://www.vim.org/scripts/script.php?script_id=4877,,57,False,False
99,vim-makefile,c9s/vim-makefile,c9s,"A lightweight non-dependency Makefile for install, uninstall, bundle, distribute Vim plugin scripts.  ",VimL,28,3,2,2010-03-20T05:29:54Z,2025-05-21T06:36:17Z,https://github.com/c9s/vim-makefile,,,231,False,False
100,vim-unittest,h1mesuke/vim-unittest,h1mesuke,Unit Testing Framework for Vim script,VimL,28,1,4,2010-11-28T07:57:05Z,2024-02-03T22:26:56Z,https://github.com/h1mesuke/vim-unittest,,,3366,False,False
