排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
70,reactos,reactos/reactos,reactos,A free Windows-compatible Operating System,C,18002,2201,211,2017-10-03T08:04:52Z,2026-08-31T04:44:35Z,https://github.com/reactos/reactos,https://reactos.org/,GNU General Public License v2.0,646442,False,False
71,ffmpeg.wasm,ffmpegwasm/ffmpeg.wasm,ffmpegwasm,"FFmpeg for browser, powered by WebAssembly",C,17771,1102,422,2019-10-16T11:21:16Z,2026-08-30T16:21:37Z,https://github.com/ffmpegwasm/ffmpeg.wasm,https://ffmpegwasm.netlify.app,MIT License,17802,False,False
72,Flipper,UberGuidoZ/Flipper,UberGuidoZ,Playground (and dump) of stuff I make or modify for the Flipper Zero,C,17456,3904,8,2022-05-09T22:41:48Z,2026-08-30T19:02:26Z,https://github.com/UberGuidoZ/Flipper,,GNU General Public License v3.0,2231186,False,False
73,sumatrapdf,sumatrapdfreader/sumatrapdf,sumatrapdfreader,SumatraPDF reader,C,17448,2027,82,2012-10-02T06:59:55Z,2026-08-31T02:48:39Z,https://github.com/sumatrapdfreader/sumatrapdf,http://www.sumatrapdfreader.org,GNU General Public License v3.0,373313,False,False
74,open-gpu-kernel-modules,NVIDIA/open-gpu-kernel-modules,NVIDIA,NVIDIA Linux open GPU kernel module source,C,17324,1823,493,2022-05-02T22:00:04Z,2026-08-31T00:20:16Z,https://github.com/NVIDIA/open-gpu-kernel-modules,,Other,155865,False,False
75,sway,swaywm/sway,swaywm,i3-compatible Wayland compositor,C,17284,1294,1381,2015-08-05T01:31:45Z,2026-08-31T03:14:29Z,https://github.com/swaywm/sway,https://swaywm.org,MIT License,30856,False,False
76,ImageMagick,ImageMagick/ImageMagick,ImageMagick,"ImageMagick is a free, open-source software suite for creating, editing, converting, and displaying images. It supports 200+ formats and offers powerful command-line tools and APIs for automation, scripting, and integration across platforms.",C,17265,1648,160,2015-05-17T20:07:50Z,2026-08-31T03:32:14Z,https://github.com/ImageMagick/ImageMagick,https://imagemagick.org,Other,200170,False,False
77,libsql,tursodatabase/libsql,tursodatabase,"libSQL is a fork of SQLite that is both Open Source, and Open Contributions.",C,17184,528,450,2022-09-29T18:56:16Z,2026-08-30T19:33:18Z,https://github.com/tursodatabase/libsql,https://turso.tech/libsql,MIT License,195157,False,False
78,blurhash,woltapp/blurhash,woltapp,A very compact representation of a placeholder for an image.,C,17071,379,49,2019-06-26T10:45:33Z,2026-08-29T17:22:57Z,https://github.com/woltapp/blurhash,https://blurha.sh,MIT License,12283,False,False
79,kcp,skywind3000/kcp,skywind3000,:zap: KCP - A Fast and Reliable ARQ Protocol,C,16890,2627,196,2014-12-26T16:46:34Z,2026-08-31T02:52:49Z,https://github.com/skywind3000/kcp,,MIT License,625,False,False
80,systemd,systemd/systemd,systemd,The systemd System and Service Manager ,C,16640,4655,3381,2015-03-25T15:27:27Z,2026-08-30T22:19:02Z,https://github.com/systemd/systemd,https://systemd.io,GNU General Public License v2.0,712174,False,False
81,flipperzero-firmware,flipperdevices/flipperzero-firmware,flipperdevices,Flipper Zero firmware source code,C,16530,3447,243,2020-07-31T21:43:20Z,2026-08-31T01:21:21Z,https://github.com/flipperdevices/flipperzero-firmware,https://flipper.net,GNU General Public License v3.0,80151,False,False
82,SDL,libsdl-org/SDL,libsdl-org,Simple DirectMedia Layer,C,16458,2943,824,2021-01-15T19:55:54Z,2026-08-31T04:40:12Z,https://github.com/libsdl-org/SDL,https://libsdl.org,zlib License,150657,False,False
83,rofi,davatorium/rofi,davatorium,"Rofi: A window switcher, application launcher and dmenu replacement",C,16357,694,114,2013-01-20T11:54:45Z,2026-08-30T17:14:45Z,https://github.com/davatorium/rofi,https://davatorium.github.io/rofi/,Other,31610,False,False
84,zephyr,zephyrproject-rtos/zephyr,zephyrproject-rtos,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",C,16349,9870,3855,2016-05-26T17:54:19Z,2026-08-31T04:09:10Z,https://github.com/zephyrproject-rtos/zephyr,https://docs.zephyrproject.org,Apache License 2.0,923865,False,False
85,shadowsocks-libev,shadowsocks/shadowsocks-libev,shadowsocks,Bug-fix-only libev port of shadowsocks. Future development moved to shadowsocks-rust,C,16181,6230,29,2012-12-15T08:11:07Z,2026-08-30T00:18:30Z,https://github.com/shadowsocks/shadowsocks-libev,https://github.com/shadowsocks/shadowsocks-rust,GNU General Public License v3.0,10952,False,False
86,zapret,bol-van/zapret,bol-van,DPI bypass multi platform,C,16069,1121,6,2016-02-15T13:30:50Z,2026-08-30T23:32:03Z,https://github.com/bol-van/zapret,,,20431,False,False
87,systeminformer,winsiderss/systeminformer,winsiderss,"A free, powerful, multi-purpose tool that helps you monitor system resources, debug software and detect malware. Brought to you by Winsider Seminars & Solutions, Inc. @ https://windows-internals.com",C,15732,1774,290,2016-02-01T08:10:21Z,2026-08-31T02:39:55Z,https://github.com/winsiderss/systeminformer,https://systeminformer.com,MIT License,96531,False,False
88,Dummy-Robot,peng-zhihui/Dummy-Robot,peng-zhihui,我的超迷你机械臂机器人项目。,C,15448,3193,122,2021-10-07T11:42:58Z,2026-08-31T03:55:44Z,https://github.com/peng-zhihui/Dummy-Robot,,,80730,False,False
89,ecapture,gojue/ecapture,gojue,Capturing SSL/TLS plaintext without a CA certificate using eBPF. Supported on Linux/Android kernels for amd64/arm64.,C,15444,1638,13,2022-03-13T07:40:48Z,2026-08-30T16:37:39Z,https://github.com/gojue/ecapture,https://ecapture.cc,Apache License 2.0,16794,False,False
90,OpenCorePkg,acidanthera/OpenCorePkg,acidanthera,OpenCore bootloader,C,15412,2304,8,2019-04-03T19:14:29Z,2026-08-30T21:36:57Z,https://github.com/acidanthera/OpenCorePkg,,"BSD 3-Clause ""New"" or ""Revised"" License",245552,False,False
91,glfw,glfw/glfw,glfw,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input",C,15300,5924,762,2013-04-18T15:24:53Z,2026-08-31T01:46:59Z,https://github.com/glfw/glfw,https://www.glfw.org,zlib License,17086,False,False
92,seafile,haiwen/seafile,haiwen,"Beyond file syncing and sharing, a new way to organize your files with extensible file properties and flexible views",C,15183,1675,93,2012-07-12T06:47:55Z,2026-08-31T00:43:39Z,https://github.com/haiwen/seafile,http://seafile.com/,Other,12397,False,False
93,esp8266_deauther,SpacehuhnTech/esp8266_deauther,SpacehuhnTech,Affordable WiFi hacking platform for testing and learning,C,14948,2776,99,2017-01-07T13:39:23Z,2026-08-30T07:54:20Z,https://github.com/SpacehuhnTech/esp8266_deauther,http://deauther.com,Other,16399,False,False
94,Duix-Avatar,duixcom/Duix-Avatar,duixcom,🚀 Truly open-source AI avatar(digital human) toolkit for offline video generation and digital human cloning.,C,14938,2512,420,2024-12-24T03:00:26Z,2026-08-31T04:13:20Z,https://github.com/duixcom/Duix-Avatar,https://www.duix.com/,Other,98909,False,False
95,EverythingToolbar,srwi/EverythingToolbar,srwi,Everything integration for the Windows taskbar.,C,14667,556,36,2020-09-13T17:20:21Z,2026-08-30T11:25:47Z,https://github.com/srwi/EverythingToolbar,,Other,28318,False,False
96,openvpn,OpenVPN/openvpn,OpenVPN,OpenVPN  is  an open source VPN daemon,C,14459,3386,221,2012-04-26T20:42:48Z,2026-08-31T03:13:54Z,https://github.com/OpenVPN/openvpn,http://community.openvpn.net,Other,29535,False,False
97,coturn,coturn/coturn,coturn,coturn TURN server project,C,14362,2272,311,2015-07-17T08:15:16Z,2026-08-31T03:51:37Z,https://github.com/coturn/coturn,,Other,7466,False,False
98,memcached,memcached/memcached,memcached,memcached development tree,C,14264,3340,103,2009-04-24T23:34:25Z,2026-08-31T01:22:45Z,https://github.com/memcached/memcached,https://memcached.org,"BSD 3-Clause ""New"" or ""Revised"" License",6420,False,False
99,skynet,cloudwu/skynet,cloudwu,A lightweight online game framework,C,14135,4273,27,2012-08-01T03:30:42Z,2026-08-29T20:07:35Z,https://github.com/cloudwu/skynet,,MIT License,5332,False,False
100,nginx-rtmp-module,arut/nginx-rtmp-module,arut,NGINX-based Media Streaming Server,C,14036,3580,1160,2012-03-14T05:37:38Z,2026-08-31T01:30:40Z,https://github.com/arut/nginx-rtmp-module,http://nginx-rtmp.blogspot.com,"BSD 2-Clause ""Simplified"" License",3176,False,False
