排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
43,DiffEqFlux.jl,SciML/DiffEqFlux.jl,SciML,"Pre-built implicit layer architectures with O(1) backprop, GPUs, and stiff+non-stiff DE solvers, demonstrating scientific machine learning (SciML) and physics-informed machine learning methods",Julia,906,159,42,2018-12-26T15:09:29Z,2026-01-04T15:15:49Z,https://github.com/SciML/DiffEqFlux.jl,https://docs.sciml.ai/DiffEqFlux/stable,MIT License,219202,False,False
44,DrWatson.jl,JuliaDynamics/DrWatson.jl,JuliaDynamics,The perfect sidekick to your scientific inquiries,Julia,900,95,61,2019-01-29T16:05:41Z,2025-12-27T03:12:02Z,https://github.com/JuliaDynamics/DrWatson.jl,https://juliadynamics.github.io/DrWatson.jl/stable/,Other,2491,False,False
45,Documenter.jl,JuliaDocs/Documenter.jl,JuliaDocs,A documentation generator for Julia.,Julia,892,501,390,2016-01-08T21:33:00Z,2025-12-26T23:15:12Z,https://github.com/JuliaDocs/Documenter.jl,https://documenter.juliadocs.org,MIT License,83049,False,False
46,OnlineStats.jl,joshday/OnlineStats.jl,joshday,⚡ Single-pass algorithms for statistics,Julia,888,66,22,2015-02-04T18:12:54Z,2025-12-17T05:18:47Z,https://github.com/joshday/OnlineStats.jl,https://joshday.github.io/OnlineStats.jl/latest/,MIT License,100655,False,False
47,TensorFlow.jl,malmaud/TensorFlow.jl,malmaud,A Julia wrapper for TensorFlow,Julia,883,110,78,2015-11-17T18:50:55Z,2025-12-01T04:49:17Z,https://github.com/malmaud/TensorFlow.jl,,Other,3718,False,False
48,Agents.jl,JuliaDynamics/Agents.jl,JuliaDynamics,Agent-based modeling framework in Julia,Julia,865,141,90,2018-11-30T07:59:52Z,2026-01-02T10:27:44Z,https://github.com/JuliaDynamics/Agents.jl,https://juliadynamics.github.io/Agents.jl/stable/,MIT License,1941143,False,False
49,Weave.jl,JunoLab/Weave.jl,JunoLab,Scientific reports/literate programming for Julia,Julia,848,96,157,2014-11-24T23:13:19Z,2025-12-25T09:29:23Z,https://github.com/JunoLab/Weave.jl,http://weavejl.mpastell.com,MIT License,10771,False,False
50,Javis.jl,JuliaAnimators/Javis.jl,JuliaAnimators,Julia Animations and Visualizations,Julia,846,50,76,2020-07-20T17:42:19Z,2026-01-02T23:57:13Z,https://github.com/JuliaAnimators/Javis.jl,https://juliaanimators.github.io/Javis.jl/stable/,MIT License,57833,False,False
51,JET.jl,aviatesk/JET.jl,aviatesk,A code analyzer for Julia. No need for additional type annotations.,Julia,838,40,86,2019-12-26T15:11:55Z,2026-01-03T07:31:58Z,https://github.com/aviatesk/JET.jl,https://aviatesk.github.io/JET.jl/dev/,MIT License,30243,False,False
52,Gridap.jl,gridap/Gridap.jl,gridap,Grid-based approximation of partial differential equations in Julia,Julia,832,107,101,2019-03-15T10:47:03Z,2026-01-04T20:50:18Z,https://github.com/gridap/Gridap.jl,,MIT License,29920,False,False
53,cvxbook_additional_exercises,cvxgrp/cvxbook_additional_exercises,cvxgrp,Additional exercises and data for EE364a. No solutions; for public consumption. ,Julia,830,208,0,2022-08-20T02:13:26Z,2026-01-05T00:40:23Z,https://github.com/cvxgrp/cvxbook_additional_exercises,,,15587,False,False
54,StaticArrays.jl,JuliaArrays/StaticArrays.jl,JuliaArrays,Statically sized arrays for Julia,Julia,820,152,221,2016-05-16T12:45:37Z,2025-12-31T04:43:44Z,https://github.com/JuliaArrays/StaticArrays.jl,,Other,3746,False,False
55,OhMyREPL.jl,KristofferC/OhMyREPL.jl,KristofferC,Syntax highlighting and other enhancements for the Julia REPL,Julia,817,63,62,2016-07-31T22:38:24Z,2025-12-25T19:20:28Z,https://github.com/KristofferC/OhMyREPL.jl,https://kristofferc.github.io/OhMyREPL.jl/latest/,Other,2422,False,False
